id,text,label
4472280535457875,【温州首例新冠肺炎患者产下的新生儿未受感染，医护人员当起“临时父母”】今天，乐清市一新冠肺炎患者诞下的男婴隔离期满，经各项检测，生命体征稳定，确定未感染新冠肺炎。据了解，这位母亲是1月30日夜里来到乐清市人民医院就医，她是从武汉回乐清，出现咳嗽伴发热等症状，CT显示两侧...全文,武汉加油
4472280531249744,希望冰雪融化之时⛄，也是病毒不见之日，武汉加油,武汉加油
4472280464168796,比利时钢琴家尚·马龙为中国创作了一首“战疫防疫”的国际公益曲《黎明的编钟声》（CHIMEOFTHEDAWNBELLS），歌曲中融入编钟等湖北元素，还有一段自己的中文独白：“夜走了，天亮了。天空和钟声一同醒来了，樱花在温暖的春风中飞扬。武汉，我们在等你！”武汉z柯罗娜的微博视频,武汉加油
4472275933867810,🏥|伤情更新金泰延与王刚训练中拼抢相撞，两人分别遭遇不同程度的受伤金泰延（肋骨骨裂）至少伤停四周王刚（被撞的不轻）有机会赶上这场亚冠金玟哉（脚踝扭伤）在韩国康复治疗，不会亮相这场亚冠2月18日20:00，PP体育直播亚冠第二轮-清莱联vs北京国安#梦想永不息##武汉加油#,武汉加油
4472280371835551,龙江大米请查收#支援武汉#武汉加油周黑鸭加油中国加油佳木斯·桦南县我韩啊的微博视频,武汉加油
4472280891498825,万城空巷只为了明天更好🙏🙏🙏加油中国!武汉加油伊春草莓green2的微博视频,武汉加油
4472280874392319,【这是#隔离病房跟拍28小时#】多年后，人们会再次提起2020年。岁末年初，我们经历了一段难忘的时光。而现在的一切安好，只是因为有他们守护。隔离病房跟拍28小时↓↓平安归来，我们等你。#武汉加油#，中国加油！@8KRAW人民日报的微博视频,武汉加油
4472280837105298,闭关的第二十四天，看看窗外的雪景❄️#武汉加油##下雪啦#武汉Ashley猫眼中的平行世界的微博视频,武汉加油
4472265573464613,武汉加油！中国加油！抗击疫情！众志成城！曹博轩的微博视频,武汉加油
4472280736313850,一年一春终现雪，天兵天将来镇邪，待到江城重开日，与尔共赏花前月。武汉加油荆州Flowing_blue的微博视频,武汉加油
4472280707476473,每天凌晨四点左右的样子也不晓得是数到多少只羊睡着的迫切希望回到上班的状态累并快乐着时间快一点钱钱多一点大武汉加油❤️武汉,武汉加油
4472265398275708,#卫健委湖北防控工作到了最吃紧的时候##湖北一半以上确诊病例都用中医药治疗#尽自己最绵薄之力，向武汉一线抗疫英雄致敬！愿河清海晏，国泰民安！武汉加油！中国加油！,武汉加油
4472280605812925,#湖北一半以上确诊病例都用中医药治疗#中医荮的荮性，先人们都有详细记载，古代发生疫情也都是用中荮，从目前中医药治疗来看，让我们看到了曙光。#冒泡大锦鲤##战疫打卡行动##武汉加油#,武汉加油
4472280589238478,【万众一心，共同战“疫”，中国女排为武汉加油】#女排为武汉加油MV#：越是困难时刻，越应焕发出顽强拼搏的精神斗志！团结一心，奋勇拼搏，为武汉加油！排除万难，众志成城，我们一定能够赢得这场防疫阻击战！中国女排的微博视频,武汉加油
4472081645235019,李易峰超话#隔离不隔爱告白大赛#及#饭圈创意挑战大赛#@李易峰全球后援没有人生来就是英雄，总有人用平凡成就伟大。武汉加油！中国加油！－致敬伟大的一线工作人员（学艺不精，剪辑的一小段视频，以表达对你们的感谢）互助积分哦月影迷踪w的微博视频,武汉加油
4472279574073813,这是一顿满是嘌呤的火锅～#宅家美食pk赛##贵州##武汉加油#贵阳交通广播小虎的微博视频,武汉加油
4472279570160766,黄海波捐了大量物资，明星曾经犯错，该被谅解和复出吗？黄海波的捐助行为非常低调，他本人并未给媒体透露信息，捐助的消息是被其他人士发到网上而不被披露的。#抗击疫情##抗疫行动##武汉加油##正能量##中国正能量##黄海波#网页链接,武汉加油
4472279565651644,冰天雪地的你们，守护着彭杖子全村人员的平安，值得点赞与支持。#一起坑疫情##武汉加油#平安建昌@共青团建昌县委公益人王兆辉的微博视频,武汉加油
4472279557236092,2月15日下午，海南省第五批支援湖北抗疫医疗队的100名医护人员出征武汉。这支队伍由东方、陵水、昌江、乐东、保亭、琼中、屯昌、定安、临高、澄迈等10个市县人民医院的医护人员组成。海南加油！武汉加油！中国加油！我们等你们平安回家！（新闻广播记者陈蕾杜德成）海南新闻广播的微博视频,武汉加油
4472267046184980,【震撼，辽阳街头亮起武汉加油！中国加油！】向前线的“战疫”勇士致敬愿每一个人平安、健康！愿春天早来，疫情遏止愿山河无恙，人间皆安武汉加油！中国加油！#每趟列车都预留临时隔离区##日本疫情#辽阳智慧社区的微博视频,武汉加油
4472279494394474,#搞笑配音#在家就是为国做贡献，中国加油，武汉加油！匪夷所思的声优巨人的微博视频,武汉加油
4472206627693068,#NBA为武汉加油#NBA全明星星秀赛，场边广告牌出现“众志成城，武汉加油”的标语。中场休息时，现场大屏幕上打出了一行字，写着“武汉加油，StayStrong”。但网上传闻说这些都是后期加的，你怎么看这件事？#新冠肺炎在非洲大陆首例确诊病例# #全国累计确诊新冠肺炎66492例#咪咕体育的微博投票,武汉加油
4472275896630413,#武汉加油#雪下这么大，心里放不下…加强防护继续出车！我们的武汉，一起来扛ps:我自己身体好多了，没多大问题，放心武汉·武汉大学中南医院,武汉加油
4472279356807215,维和官兵自发组织捐款为武汉加油！#致敬中国军人##军人军事#总裁军事的微博视频,武汉加油
4472256212119387,#YOUTURE有爱有未来#共同战胜疫情，等待春暖花开！我是@郑合惠子，和精品购物指南一起为武汉加油，为祖国坚守！#大爱传递云战疫#精品购物指南的微博视频,武汉加油
4472280141101909,【宁波明起推行“全域一码通”】宁波市政府新闻办今天下午召开发布会通报说，明天将在全市推行“宁波全域一码通”。通俗来说，“宁波全域一码通”就是宁波版的“健康码”。采用电子码与纸质同步部署，即“甬行码+甬行证”模式。当事人可通过“支付宝”、“微信”、“阿拉警察”等网络平台自行申报填写...全文,武汉加油
4472280124274146,#一线医护的真实工作状态##武汉保卫战湖北保卫战全面总攻##直击疫情防控第一线##武汉加油##万众一心抗击新冠肺炎##共同战疫##武汉你好吗##致敬疫情前线医护人员#一线医护人员上班时的穿着，不说亲身体验了，就是完整看一遍很多人都没耐心，想想他们长时间闷在里面，辛苦可想而知。...全文,武汉加油
4472280123880935,#百位明星视频彩铃为战疫加油#我们和黄子韬一起为武汉加油中国加油，我们一起渡过这次难关！#每趟列车都预留临时隔离区#港影放映室的微博视频,武汉加油
4472280119666467,#武汉加油##志愿者#国之需要，义不容辞！为社会做一份贡献！#中国加油#烟台,武汉加油
4472196669420497,【建德90后小伙摇身一变，成为莓农的“高速中转站”】2月6日上午，建德市下涯镇春秋村的90后莓农刘辉像往常一样带着一车草莓沿着320国道从航头上高速前往江西。当天晚上接近凌晨，忙碌了一天的刘辉父子俩从江西赶回来，因为疫情防控需要，离开建德再返回将面临14天的居家隔离。父子俩在高速路口休...全文,武汉加油
4472280077856931,庚子鼠年初雪雪消疫散#武汉加油##下雪啦#庄河市紫薰陌殇的微博视频,武汉加油
4472214672064563,我的城，在闽江下游；你的城，在汉水之畔。福州与武汉，血脉相连，休戚与共汉水南来，闽江北流，不分南北，无论西东。跨越山水，今日，只有一座“中国之城”共同战“疫”！佛跳墙为热干面加油！愿春暖花开，江城街头重现车水马龙（朗读：李薇制作：Noal、陈怡出品：福建省广播影视...全文,武汉加油
4472280036030974,#抗疫行动##抗疫MV热血出征#《一定会胜利》作词：甬力作曲：黄天信歌手：王一舟改编古筝：@陈婉弘筝视频源：@林晨同学Hearing声明：部分视频素材来源于网络“拼搏是强者无畏的气概，我们一定会赢，我们一定会胜利。”面对当前新冠肺炎疫情的形势，为声援战斗在一线的工作人员，鼓舞全国人民...全文,武汉加油
4472279889571143,#朱一龙用武汉话为家乡加油##武汉人朱一龙为同胞加油#武汉加油！中国加油！我们一起向光前行，一切都会好起来！朱一龙先生身体健康诸事顺利@朱一龙@朱一龙@朱一龙人民日报的微博视频,武汉加油
4472229414742685,黄明昊超话🌱#黄明昊十八岁生日快乐#小树杈丨武汉加油，中国加油接力洗手舞Justin黄明昊cut@jjjustin0219小树杈-Justin资源博的微博视频,武汉加油
4472279834397849,"【众志成城阻击疫情】刚刚，中国科大附一院第三批支援湖北医疗队的第一战队队员已进入重症病房工作！向他们致敬！加油！#众志成城安徽抗击肺炎##武汉加油,中国加油#帮女郎帮你忙AHTV的微博视频",武汉加油
4472279822492741,#武汉加油#在家关了20多天了。。。准备换个地方关14天安庆传媒万先森的微博视频,武汉加油
4472279817966668,#武汉人朱一龙为同胞加油##武汉我想对你说#一线攻坚的每一位都是凡人却在干着非凡的事！向他们每一位致敬！朱一龙可爱的家乡武汉一定会好起来的！我们一起战胜疫情！加油！@朱一龙朱一龙后援打投站的微博视频,武汉加油
4472279779722913,自我隔离的第17天，学会照顾自己。一人一粥，一荤一素，一茶一甜品，一点一滴学着做。想念家人，想念🐢宝们，想念绽放的兰花！#武汉加油#大家安，我便安，希望我们都平安健康！加油加油加油！厦门,武汉加油
4472279750527720,#石家庄加油#新的一天，一切都会好起来的。中国加油！武汉加油！@aaaaa阿彤木石家庄,武汉加油
4472081645235019,李易峰超话#隔离不隔爱告白大赛#及#饭圈创意挑战大赛#@李易峰全球后援没有人生来就是英雄，总有人用平凡成就伟大。武汉加油！中国加油！－致敬伟大的一线工作人员（学艺不精，剪辑的一小段视频，以表达对你们的感谢）互助积分哦月影迷踪w的微博视频,武汉加油
4472279583070542,方舱医院停电后，这群人告诉你：黑夜的尽头终有光。#武汉加油##中国加油#齐齐哈尔多肉大蜀黍的微博视频,武汉加油
4472279574073813,这是一顿满是嘌呤的火锅～#宅家美食pk赛##贵州##武汉加油#贵阳交通广播小虎的微博视频,武汉加油
4472279574073813,这是一顿满是嘌呤的火锅～#宅家美食pk赛##贵州##武汉加油#贵阳交通广播小虎的微博视频,武汉加油
4472279570160766,黄海波捐了大量物资，明星曾经犯错，该被谅解和复出吗？黄海波的捐助行为非常低调，他本人并未给媒体透露信息，捐助的消息是被其他人士发到网上而不被披露的。#抗击疫情##抗疫行动##武汉加油##正能量##中国正能量##黄海波#网页链接,武汉加油
4472279565651644,冰天雪地的你们，守护着彭杖子全村人员的平安，值得点赞与支持。#一起坑疫情##武汉加油#平安建昌@共青团建昌县委公益人王兆辉的微博视频,武汉加油
4472279557236092,2月15日下午，海南省第五批支援湖北抗疫医疗队的100名医护人员出征武汉。这支队伍由东方、陵水、昌江、乐东、保亭、琼中、屯昌、定安、临高、澄迈等10个市县人民医院的医护人员组成。海南加油！武汉加油！中国加油！我们等你们平安回家！（新闻广播记者陈蕾杜德成）海南新闻广播的微博视频,武汉加油
4472267046184980,【震撼，辽阳街头亮起武汉加油！中国加油！】向前线的“战疫”勇士致敬愿每一个人平安、健康！愿春天早来，疫情遏止愿山河无恙，人间皆安武汉加油！中国加油！#每趟列车都预留临时隔离区##日本疫情#辽阳智慧社区的微博视频,武汉加油
4472279494394474,#搞笑配音#在家就是为国做贡献，中国加油，武汉加油！匪夷所思的声优巨人的微博视频,武汉加油
4472279448376733,童星大作战，为中国加油，为武汉加油！勤酬道天8的微博视频,武汉加油
4472279419262906,#武汉加油#这波志愿冰雹➕雨、大雪➕风；辛苦在岗的每一位可爱的人，相信这场考验一定可以挺过来！加油中国🇨🇳加油武汉❤️,武汉加油
4472275896630413,#武汉加油#雪下这么大，心里放不下…加强防护继续出车！我们的武汉，一起来扛ps:我自己身体好多了，没多大问题，放心武汉·武汉大学中南医院,武汉加油
4472279356807215,维和官兵自发组织捐款为武汉加油！#致敬中国军人##军人军事#总裁军事的微博视频,武汉加油
4472279557236092,2月15日下午，海南省第五批支援湖北抗疫医疗队的100名医护人员出征武汉。这支队伍由东方、陵水、昌江、乐东、保亭、琼中、屯昌、定安、临高、澄迈等10个市县人民医院的医护人员组成。海南加油！武汉加油！中国加油！我们等你们平安回家！（新闻广播记者陈蕾杜德成）海南新闻广播的微博视频,武汉加油
4472279544928029,春雪飘零雪中来，望川何须守云开。一眼万年若沧桑，美好时光还复来。#武汉加油#赤壁市,武汉加油
4472267046184980,【震撼，辽阳街头亮起武汉加油！中国加油！】向前线的“战疫”勇士致敬愿每一个人平安、健康！愿春天早来，疫情遏止愿山河无恙，人间皆安武汉加油！中国加油！#每趟列车都预留临时隔离区##日本疫情#辽阳智慧社区的微博视频,武汉加油
4472279494394474,#搞笑配音#在家就是为国做贡献，中国加油，武汉加油！匪夷所思的声优巨人的微博视频,武汉加油
4472279411268960,武汉加油！英雄加油！中国加油！！！wuli俊俊昵的微博视频,武汉加油
4472275896630413,#武汉加油#雪下这么大，心里放不下…加强防护继续出车！我们的武汉，一起来扛ps:我自己身体好多了，没多大问题，放心武汉·武汉大学中南医院,武汉加油
4472279356807215,维和官兵自发组织捐款为武汉加油！#致敬中国军人##军人军事#总裁军事的微博视频,武汉加油
4472279331361891,谢谢好朋友送的口罩这个时候送口罩的都是生死之交今天转送了一部分给身边的亲人朋友我尽量不出门努力给你们省口罩大家加油啊复工的宝宝保重啊[加油]#春节尽量不聚会##武汉加油#北海,武汉加油
4472279289116493,"中国第18批赴黎巴嫩维和建筑工兵分队官兵自发组织捐款为武汉加油。[加油][加油]#共同战疫##武汉加油,中国加油##中国赴黎巴嫩维和部队开展义诊活动#蝶儿的背囊的微博视频",武汉加油
4472279255360612,【#消防蓝朋友#雪中作画为#中国加油#】昨日津城迎来大到暴雪，将整个城市覆盖在一片银装素裹之中。今晨，雪过天晴，久违的蓝天白云重新出现在津城上空，让战“疫”的人们心情豁然开朗。雪后蓝朋友在雪中画出“中国加油”，为天津加油，为武汉加油，为中国加油天津消防的微博视频,武汉加油
4472190029940860,#千万不要在床上办公#不然你会发现睡觉更有意思在家办公基本上就民咕咕这个状态了宋民国的秒拍视频,千万不要在床上办公
4472240860906682,#千万不要在床上办公#进小区都要对暗号了呼伦贝尔呼伦贝尔晓鑫的微博视频,千万不要在床上办公
4472240228199326,📷‘’浙江乌镇🇨🇳中国无你的日子，处处有你我把你的名字种满了手心手背、房前屋后、白天黑夜种瘦了我整个烟雨江南——陆苏#千万不要在床上办公##乌镇#广州,千万不要在床上办公
4472240034336127,#千万不要在床上办公#伴侣就要找那种睡相让你觉得很喜欢的人。,千万不要在床上办公
4472225086202262,宅家零食之肥宅快乐膨化食品整理了一看咋都是高热量味儿的你们家里还有存货么#千万不要在床上办公##不可辜负的美食##吃货在这里#,千万不要在床上办公
4472190155978971,#千万不要在床上办公#再过一段时间，可能就真的要变成这样了，大家说说这段床上办公，都胖了多少斤？,千万不要在床上办公
4472239053742009,马甲线每个动作10-15次，换边进行，坚持2-3组。就会练出马甲线哦！#千万不要在床上办公##健身##健身生活#,千万不要在床上办公
4472237744270824,因为天太冷，床太舒服导致你不知不觉就睡着了，从而影响你的工作效率。#千万不要在床上办公#,千万不要在床上办公
4472237341731442,现在很多企业都开始复工了，小伙伴们开始出去上班，这个时候保护好自己尤为重要呀~那么出去上班应该怎么防护呢？去上班途中应该怎么防护？办公室应该怎么防护？午餐期间应该怎么防护？下班到家前需要怎么防护？戳视频了解一下~#中国不会出现大规模通货膨胀##千万不要在床上办公#...全文,千万不要在床上办公
4472237296232140,9个有效的低强度自重减肥动作！非常适合新手！新手妹子马了练！#千万不要在床上办公#,千万不要在床上办公
4472237296232140,9个有效的低强度自重减肥动作！非常适合新手！新手妹子马了练！#千万不要在床上办公#,千万不要在床上办公
4472236377100382,#千万不要在床上办公#否则……,千万不要在床上办公
4472236243102118,#湖北一半以上确诊病例都用中医药治疗#这款是非常有特色的牛仔裙，裙身才用花色的面料与牛仔相结合，下摆才用倾斜的做法，非常的个性时尚哦！穿上它既性感又迷人。#提笔ding乾坤##千万不要在床上办公#,千万不要在床上办公
4472235869753093,疫情之下，考验人性...#千万不要在床上办公#,千万不要在床上办公
4472235311686570,釧路动物园的小脑虎可可酱～一直很喜欢这个姿势躺着#千万不要在床上办公#铲屎官狗带的微博视频,千万不要在床上办公
4472230278733318,#千万不要在床上办公#💕在这个不知所措的年纪💕好像一切都那么不尽人意。,千万不要在床上办公
4472232413932821,想的太多做的太少，开始做的时候自己也就没有那么煎熬，所以#千万不要在床上办公#！！！,千万不要在床上办公
4472032357591081,#这个情人节你怎么过的#坐在沙发上看你的综艺看你的舞台看你的花絮非常的满足#千万不要在床上办公#不爱吃青菜的米姐的微博视频,千万不要在床上办公
4472232330071695,#千万不要在床上办公#Study!Sleep!!手机摄影超话,千万不要在床上办公
4472232200285836,#千万不要在床上办公#心理提醒一个人的成就,千万不要在床上办公
4472230815393065,#千万不要在床上办公#虽然顺丰变成了隔日日达，也很满足了今天可真冷啊，进门量体温好几次都是33.3℃还是被窝里最暖和,千万不要在床上办公
4472230731580856,#千万不要在床上办公#生活需要有仪式感，办公更是这样的，如果实在条件有限，可以将餐桌清出来，放上笔记本电脑，准备好保温杯和枸杞，同时，放好笔和纸，写写记记。而且办公处要尽量距离床远一点，哪怕只有2米的距离，你也能感觉到，自己已经“上班”了。还有就是，最好给自己规定好工作时间，比如上...全文,千万不要在床上办公
4472205700333754,#千万不要在床上办公#兰博基尼aventadorSVJ北京·大峪,千万不要在床上办公
4472230173710577,#千万不要在床上办公#胡一菲是大学老师,千万不要在床上办公
4472229901314432,#千万不要在床上办公#延伸一句不要在家里办公，买份草莓恰恰杭州·仓前,千万不要在床上办公
4472229335084294,🍃适合深夜发的朋友圈表情包🍃本人近期睡眠状况🤦♂️表情包超话#千万不要在床上办公##表情包无水印#,千万不要在床上办公
4472228772919248,【疫情之下：#在家上班成24小时办公#，能要加班费吗？】#居家办公成24小时待命#当前，很多企业职工居家办公，但不少人发现在家上班并非想象中的躺着赚钱，而是几乎7×24小时待命，#996变成了007#，反而比正常上班更累。专家表示，在家办公超时工作能否算加班这个不好说。一是超时工作是否单位要求的；二...全文,千万不要在床上办公
4472228500799753,#千万不要在床上办公#在床上办公，一切东西都比工作更有诱惑力,千万不要在床上办公
4472228483972821,#千万不要在床上办公#想知道你们都是什么时候上班什么时候上学的呢？,千万不要在床上办公
4472228240090906,大白盒一盒瘦肚子对比🆚以前减肥顾客天天抓着体重较真现在我们不会再在乎体重拍个照片给咱们看看吧怎么看都是瘦毕竟大白盒真的太无敌了只要你正常吃三餐是三餐哦保证可以瘦出小蛮腰✔#何炅做蛋糕##王子邓丽欣##千万不要在床上办公#石家庄,千万不要在床上办公
4472202235279176,宅在家里干什么？搞发明创造！看小盆友的大脑洞，手工制作游戏机。#宅##千万不要在床上办公##在家的我被逼成什么样了#来点石锤的微博视频,千万不要在床上办公
4472227553018140,9个魔性Zumba动作#千万不要在床上办公#,千万不要在床上办公
4472227552391050,【糖醋里脊】做法简单，味道酸甜可口，吃起来外酥里，喜欢吃的朋友收了吧！！！#千万不要在床上办公#,千万不要在床上办公
4472227536174770,#千万不要在床上办公#14分钟全身HIIT锻炼，可以燃烧全身脂肪的运动！冷了就活动一下吧！#hiit瘦身操#青岛潮人赛姐的微博视频,千万不要在床上办公
4472227322332435,【防疫科普动画片：公共场所如何预防新型冠状病毒】#千万不要在床上办公#今天让我们一起看看如何在公共场所预防新型冠状病毒！#抗击疫情公安在行动#@中国消防中新视频的秒拍视频,千万不要在床上办公
4472227225813149,千万不要在床上办公，因为一不小心就睡着了,千万不要在床上办公
4472227087456621,#千万不要在床上办公#涂个脸跟做手术的一样阜阳·临泉县,千万不要在床上办公
4472226868643420,#千万不要在床上办公#办公桌,千万不要在床上办公
4472225883552722,有些人再不出门要疯了#千万不要在床上办公#搞笑段子社的微博视频,千万不要在床上办公
4472225883552722,有些人再不出门要疯了#千万不要在床上办公#搞笑段子社的微博视频,千万不要在床上办公
4472224582797350,今天黄淮南部、江淮、江汉、江南北部大幅度降温，伴随而来的是由雨转雪、再入深冬，所以今天在被窝里办公是可以被原谅的吧#千万不要在床上办公#,千万不要在床上办公
4472224050162442,#复工后上班有多难#复工是不可避免的，然而害怕单位开会，怕近距离和同事接触，心理阴影一时也难以解决，但是#千万不要在床上办公#，会影响个人情绪，对身体健康不利！,千万不要在床上办公
4472154688883842,#千万不要在床上办公#看到有的人在床上办公，我觉得在床上办公的这种做法并不可取，建议该哪儿工作去哪儿，该睡觉的地方，你就别做其他的事情。办公环境对工作效率的影响很大，家里的环境虽然舒适但干扰也多，无论如何，一个专属的办公区域是必备的。其次，尽可能让自己的座位舒适，比如加个棉垫和靠枕...全文,千万不要在床上办公
4472222473529108,#宅在家是怎么护肤的#这个话题下看了好多，形式主义过重。在家不洗脸明明就可以护肤偶尔洗脸贴贴好面膜皮肤就可以超光滑白嫩#莉莉石C‘estlavie##千万不要在床上办公#,千万不要在床上办公
4472156009841036,肇庆超话懒散的周末，从起床开始#千万不要在床上办公#火箭视频的微博视频,千万不要在床上办公
4472222079462204,因被妻子怀疑外面有人，男子拿家里的东西出气#千万不要在床上办公#孔明爆料的微博视频,千万不要在床上办公
4472204630547505,#千万不要在床上办公#【一把椅子就可以瘦全身】其实只要一把椅子，你就能瘦！适合家庭健身、办公室、学生党，快速减脂，可以锻炼到全身的动作，一起学起来吧！全球健身中心的微博视频,千万不要在床上办公
4472221176727349,#千万不要在床上办公#微软收购诺基亚是一个完美的结合。微[花心]软负责让用户产生摔电脑的怨气,千万不要在床上办公
4472221101255686,#千万不要在床上办公#看着看着就睡着了😓,千万不要在床上办公
4472180102890194,颧骨高？太阳穴凹陷？做这三个动作堪比整容！#千万不要在床上办公#化妆很简单MM的微博视频,千万不要在床上办公
4472219549383120,#千万不要在床上办公#不然会发现还是拍照更有趣啵,千万不要在床上办公
4472219071424171,等疫情结束了，我再去学个街舞如何#千万不要在床上办公#哎呦呦我困了的微博视频,千万不要在床上办公
4472219000391542,疫情过后的我，可以说是非常形象了！#千万不要在床上办公#话兰州的微博视频,千万不要在床上办公
4472218891000244,涼拌海藻泰式日式台式的做法有一种高级餐厅的感觉！#千万不要在床上办公#话兰州的微博视频,千万不要在床上办公
4472218748512063,#千万不要在床上办公##微博贴纸#是这样么，这个人已经开始打游戏了，很舒服啊,千万不要在床上办公
4472338911299566,【阿花十日闲谈】最后一期打卡啦，刚好昨天情人节录的，本花放个大招—网红店的红豆白玉冻不用专门去日本吃了，吃完真的很想和自己结婚👰🏻我很多年不过这种节，但未来应该会记得今天这口甜。人生太苦，幸亏还有云朵一样的红豆酱！这期把做法写得很细，期待你们都动动手交功课。下周要复工了，就...全文,情人节
4472351003929065,#晚安江湖#下面带来：小郭的情人节特别节目！小郭说希望大家喜欢江湖月报的微博视频,情人节
4472350969622793,迟到的情人节女友视角特辑【假如王嘉尔是你男朋友】🌹❤️草莓没睡饱的微博视频,情人节
4472211181794243,李易峰超话#轻轻花果易见倾心##李易峰徐天##电视剧我在北京等你#爱你长长久久，细水长流不管是草草还是早早都爱你，想陪你过每一个情人节@李易峰害过了情人节@真果粒@真果粒果粒果粒看看我,情人节
4472341838974794,#一日三省吾身[超话]#相声高磊超话第四百四十天，中中中，治愈人数会迟早大过确诊人数的。大家情人节快乐郑州,情人节
4472339393300232,今年情人节，发现了一家新的美美的餐厅Leclarence，很久没有买新衣服的老婆居然从衣橱里又搭出了一套我从来没见过的look，@Babybaby_Q有点厉害。主厨是Christophe.pele，情人节特别套餐感觉把他的看家本事全给用了，鳌虾，奶羊，生蚝，海螺，bar鱼，每一道菜都在秀火候甚至连甜点冰镇巧克...全文,情人节
4472350827821057,爱情本来就是酸甜苦辣昨天情人节的“爱之梦”过后，必然是今天的“爱之忧伤”，我的云合奏伙伴Joseph改编。#情人节这样过##情人节#@情人节王微致·小提琴演奏家的微博视频,情人节
4472350819175293,#明星在家get了什么新技能#“有些不好说出来的，画出来会比较形象，我觉得画画是可以让我静下来想事情”——肖战情人节的信和爱心我们都收到了，设计师小赞的作品+1，又换了种风格的画，但和一样都充巧思和爱意#肖战#,情人节
4472256824699045,“宅”家的情人节💑别有一番风味👀不如动动手指👇给心爱的“她”定下完美的婚礼造型💒给爱情一份满意的答卷🈵,情人节
4472276218872550,【法式巧克力脆米糕】仅需三步，就可以做出香脆、甜蜜的法式巧克力脆米糕！史上最简单的甜点教程，情人节吃不完的巧克力别浪费，融化一下，万物皆可裹！裹出你喜欢的小甜点，把独家记忆延长更久一点儿~@鲜城#甜品##创意美食#Tastemade烘焙的微博视频,情人节
